"Baja" "edatcat" "sexo" "antig" "Nomina" "Pension" "Debito_normal" "Debito_aff" "VISA" "VISA_aff" "MCard" "Amex" "Total_activo" "Total_Plazo" "Total_Inversion" "Total_Seguros" "Total_Vista" "dif_resid" "oper_caj_Libreta" "oper_ven_Libreta" "dif_CC" "dif_Libreta" "dif_Plazo" "dif_Ahorro" "dif_Largo_plazo" "dif_Fondos_inv" "dif_Seguros" "dif_Planes_pension" "dif_Hipoteca" "dif_Prest_personales"
"Baja SI" "edatcat 46-55" "HOMBRE" 21 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 181 "cambio resid. NO" 0 0 -99 0 0 0 0 0 0 0 0 0
"Baja SI" "edatcat 46-55" "No informado" 21 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 1500 0 1895 0 663 "cambio resid. NO" 0 177.5 0 -225 0 0 0 -11 0 0 0 164
"Baja SI" "edatcat 46-55" "No informado" 21 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 1500 0 1895 0 663 "cambio resid. NO" 0 217 0 -410.96 0 0 0 8.63 0 0 0 248
"Baja SI" "edatcat 46-55" "No informado" 21 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 1500 0 1895 0 663 "cambio resid. NO" 0 111 0 -302.28 0 0 0 -1.34 0 0 0 277
"Baja SI" "edatcat 26-35" "HOMBRE" 13 "Nomina SI" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 0 9000 27895 0 2123 "cambio resid. NO" -413 258.25 0 395.39 1500 0 0 -268.48 0 0 0 0
"Baja SI" "edatcat 26-35" "HOMBRE" 13 "Nomina SI" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 0 9000 27895 0 2123 "cambio resid. NO" -353 584.37 0 331.08 4000 0 0 -415.04 0 0 0 0
"Baja SI" "edatcat 26-35" "HOMBRE" 18 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. SI" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 535 1530 "cambio resid. NO" -38 2037.5 0 996.2 0 0 0 0 -71.37 0 0 0
"Baja SI" "edatcat 66.." "No informado" 19 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 8500 0 0 672 "cambio resid. NO" 0 -14.5 5 -610.74 0 0 0 0 0 0 0 0
"Baja SI" "edatcat 66.." "No informado" 19 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 8500 0 0 672 "cambio resid. NO" 0 -290.5 5 -194.09 -6000 0 0 0 0 0 0 0
"Baja SI" "edatcat 66.." "No informado" 18 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 137 "cambio resid. NO" 0 -30 0 -22.09 0 0 0 0 0 0 0 0
"Baja SI" "edatcat 66.." "No informado" 18 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 137 "cambio resid. NO" 0 -24 0 -326.78 0 0 0 0 0 0 0 0
"Baja SI" "edatcat 56-65" "HOMBRE" 20 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 10018 0 0 686 "cambio resid. NO" 0 -2885.5 0 -10389 0 0 2013 0 0 0 0 0
"Baja SI" "edatcat 56-65" "HOMBRE" 20 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 10018 0 0 686 "cambio resid. NO" 0 -27.5 0 -10517.67 0 0 2018 0 0 0 0 0
"Baja SI" "edatcat 56-65" "HOMBRE" 20 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 10018 0 0 686 "cambio resid. NO" 0 -22.5 0 -9863.53 0 0 2018 0 0 0 0 0
"Baja SI" "edatcat 56-65" "HOMBRE" 20 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 10018 0 0 686 "cambio resid. NO" 0 -192.5 0 -2022.07 0 0 2018 0 0 0 0 0
"Baja SI" "edatcat 56-65" "HOMBRE" 20 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 10018 0 0 686 "cambio resid. NO" 0 -292.5 0 -1869.01 4000 0 2018 0 0 0 0 0
"Baja SI" "edatcat 36-45" "No informado" 18 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. SI" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 3489 0 834 "cambio resid. NO" -521.64 392 18.83 -828.9 0 0 0 1012.64 0 0 0 0
"Baja SI" "edatcat 36-45" "No informado" 18 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. SI" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 3489 0 834 "cambio resid. NO" -485.64 311 18.77 -521.02 0 0 0 1014.38 0 0 0 0
"Baja SI" "edatcat 36-45" "No informado" 18 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. SI" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 3489 0 834 "cambio resid. NO" -463.64 311 18.88 -264.48 0 0 0 1013.36 0 0 0 0
"Baja SI" "edatcat 46-55" "HOMBRE" 19 "Nomina SI" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 1888 0 0 0 93 "cambio resid. NO" -270.5 -23 41.38 39.1 0 0 0 0 0 0 1224 0
"Baja SI" "edatcat 46-55" "HOMBRE" 19 "Nomina SI" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 1888 0 0 0 93 "cambio resid. NO" 141.5 -43 -47.92 0.93 0 0 0 0 0 0 1224 0
"Baja SI" "edatcat 66.." "No informado" 13 "Nomina SI" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 3000 0 0 1930 "cambio resid. NO" 57.5 -1664.75 0 -378.52 3000 0 -3000 0 0 0 0 0
"Baja SI" "edatcat 36-45" "HOMBRE" 14 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. SI" "VISA SI" "VISA aff. NO" "MCard SI" "Amex NO" 0 0 0 0 315 "cambio resid. NO" -113 261 0 -984.9 0 0 0 0 0 0 0 0
"Baja SI" "edatcat 26-35" "HOMBRE" 14 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 1001 0 0 547 "cambio resid. NO" 1 152.5 0 -362.34 0 0 1 0 0 0 0 0
"Baja SI" "edatcat 56-65" "No informado" 16 "Nomina SI" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 126 0 673 "cambio resid. NO" 272.47 17.5 412.69 166.36 0 0 0 0 0 0 0 0
"Baja SI" "edatcat 26-35" "No informado" 9 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. SI" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 300 354 "cambio resid. NO" 0 74 0 114.93 0 0 0 0 -81.11 0 0 0
"Baja SI" "edatcat 26-35" "No informado" 9 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. SI" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 300 354 "cambio resid. NO" 0 -29 0 87.11 0 0 0 0 -88.63 0 0 0
"Baja SI" "edatcat 46-55" "No informado" 15 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 15045 0 0 0 415 "cambio resid. NO" 0 815 0 340.22 0 0 0 0 0 0 -223 0
"Baja SI" "edatcat 46-55" "No informado" 15 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 15045 0 0 0 415 "cambio resid. NO" 0 815 0 212.6 0 0 0 0 0 0 -1792 0
"Baja SI" "edatcat 36-45" "No informado" 15 "Nomina SI" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 1745 2 69 "cambio resid. NO" 169.75 -90 0 -83.53 0 0 0 -3.65 -7.42 0 0 0
"Baja SI" "edatcat 36-45" "No informado" 15 "Nomina SI" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 1745 2 69 "cambio resid. NO" 161.75 15 0 -67.57 0 0 -1800 1745 -58.94 0 0 0
"Baja SI" "edatcat 56-65" "HOMBRE" 16 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 269 "cambio resid. NO" 0 -166.25 0 -240.18 0 0 0 0 0 0 0 0
"Baja SI" "edatcat 56-65" "HOMBRE" 21 "Nomina SI" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. SI" "MCard NO" "Amex NO" 0 0 0 0 1371 "cambio resid. NO" 51 187.5 0 -695 0 0 0 0 0 0 0 0
"Baja SI" "edatcat 56-65" "HOMBRE" 21 "Nomina SI" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. SI" "MCard NO" "Amex NO" 0 0 0 0 1371 "cambio resid. NO" -39 297.5 0 -436.99 0 0 0 0 0 0 0 0
"Baja SI" "edatcat 36-45" "HOMBRE" 16 "Nomina SI" "Pension NO" "Debito normal NO" "Debito aff. SI" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 847 0 0 0 368 "cambio resid. NO" 6.25 130.75 0 -654.13 0 0 0 0 0 0 0 414
"Baja SI" "edatcat 26-35" "No informado" 11 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 200 0 0 24 "cambio resid. NO" 0 0 0 -9.07 200 0 0 -209.37 0 0 0 0
"Baja SI" "edatcat 26-35" "No informado" 11 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 200 0 0 24 "cambio resid. NO" -65 0 0 -23.41 200 0 0 -273.03 0 0 0 0
"Baja SI" "edatcat 26-35" "HOMBRE" 18 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. SI" "VISA SI" "VISA aff. NO" "MCard SI" "Amex NO" 0 1509 0 0 930 "cambio resid. NO" -8 32.63 -121.55 -197.36 0 0 9 0 0 0 0 0
"Baja SI" "edatcat 26-35" "No informado" 18 "Nomina SI" "Pension NO" "Debito normal SI" "Debito aff. SI" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 3771 0 0 0 12 "cambio resid. NO" -43 -47.53 0 12 0 0 0 0 0 0 159 8
"Baja SI" "edatcat 26-35" "No informado" 18 "Nomina SI" "Pension NO" "Debito normal SI" "Debito aff. SI" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 3771 0 0 0 12 "cambio resid. NO" -105 -122.13 0 -1.9 0 0 0 0 0 0 -35 180
"Baja SI" "edatcat 26-35" "No informado" 18 "Nomina SI" "Pension NO" "Debito normal SI" "Debito aff. SI" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 3771 0 0 0 12 "cambio resid. NO" -117 -94.03 0 -4.5 0 0 0 0 0 0 -8 203
"Baja SI" "edatcat 56-65" "HOMBRE" 21 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 144 "cambio resid. NO" -143 123.5 0 -32.63 0 0 0 0 0 0 0 0
"Baja SI" "edatcat 26-35" "HOMBRE" 16 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 137 "cambio resid. NO" -35 80 0 93 0 0 0 0 0 0 0 0
"Baja SI" "edatcat 26-35" "HOMBRE" 16 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 137 "cambio resid. NO" 25 -80 0 -132.96 0 0 0 0 0 0 0 0
"Baja SI" "edatcat 26-35" "HOMBRE" 16 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 137 "cambio resid. NO" 25 -190 0 67.53 0 0 0 0 0 0 0 0
"Baja SI" "edatcat 56-65" "No informado" 19 "Nomina NO" "Pension SI" "Debito normal SI" "Debito aff. NO" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 319 0 0 0 38 "cambio resid. NO" -40.5 -66 0 -21.19 0 0 0 0 0 0 0 208
"Baja SI" "edatcat 56-65" "No informado" 13 "Nomina SI" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 1350 0 0 0 41 "cambio resid. NO" 175.25 -19.9 0 29.09 0 0 0 0 0 0 0 91
"Baja SI" "edatcat 66.." "HOMBRE" 14 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. SI" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 29 "cambio resid. NO" 0 15.63 0 -45.47 0 0 0 0 0 0 0 0
"Baja SI" "edatcat 66.." "HOMBRE" 14 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. SI" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 29 "cambio resid. NO" 0 -5.38 0 -57.31 0 0 0 0 0 0 0 0
"Baja SI" "edatcat 36-45" "HOMBRE" 21 "Nomina SI" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 2 0 4416 0 129 "cambio resid. NO" 4 -35 0 -43 0 0 0 -403 0 0 0 0
"Baja SI" "edatcat 46-55" "No informado" 18 "Nomina SI" "Pension NO" "Debito normal NO" "Debito aff. SI" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 22 3000 0 0 303 "cambio resid. NO" 55.94 -14 150.86 45.93 1000 0 0 0 0 0 0 0
"Baja SI" "edatcat 46-55" "No informado" 18 "Nomina SI" "Pension NO" "Debito normal NO" "Debito aff. SI" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 22 3000 0 0 303 "cambio resid. NO" 33.58 13 44.25 47.53 1000 0 0 0 0 0 0 0
"Baja SI" "edatcat 66.." "HOMBRE" 21 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. SI" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 321 0 0 127 "cambio resid. NO" 105.5 -260.25 0 -95.51 -190 0 0 0 0 0 0 0
"Baja SI" "edatcat 66.." "HOMBRE" 21 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. SI" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 321 0 0 127 "cambio resid. NO" 275.5 -300.25 0 -137.61 -240 0 0 0 0 0 0 0
"Baja SI" "edatcat 66.." "No informado" 18 "Nomina SI" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 20500 0 500 1193 "cambio resid. NO" 7.5 -195 54 268.97 -2000 0 0 0 500 0 0 0
"Baja SI" "edatcat 66.." "No informado" 18 "Nomina SI" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 20500 0 500 1193 "cambio resid. NO" 7.5 -115 54 114.07 -2000 0 0 0 500 0 0 0
"Baja SI" "edatcat 66.." "No informado" 18 "Nomina SI" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 20500 0 500 1193 "cambio resid. NO" 7.5 -100 54 355.05 -2500 0 0 0 500 0 0 0
"Baja SI" "edatcat 66.." "No informado" 18 "Nomina SI" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 20500 0 500 1193 "cambio resid. NO" 7.5 -20 54 289.71 -2500 0 0 0 500 0 0 0
"Baja SI" "edatcat 66.." "No informado" 18 "Nomina SI" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 20500 0 500 1193 "cambio resid. NO" 7.5 -90 54 162.49 -2500 0 0 0 500 0 0 0
"Baja SI" "edatcat 36-45" "HOMBRE" 14 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 634 "cambio resid. NO" -108.75 12.5 0 431.92 -12000 0 0 0 0 0 0 0
"Baja SI" "edatcat 46-55" "HOMBRE" 21 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard SI" "Amex NO" 1277 0 0 0 5 "cambio resid. NO" 0 0 0 0 0 0 0 0 0 0 0 158
"Baja SI" "edatcat 46-55" "HOMBRE" 21 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard SI" "Amex NO" 1277 0 0 0 5 "cambio resid. NO" -21 0 0 -79.39 0 0 0 0 0 0 0 269
"Baja SI" "edatcat 56-65" "No informado" 19 "Nomina SI" "Pension NO" "Debito normal NO" "Debito aff. SI" "VISA SI" "VISA aff. NO" "MCard SI" "Amex NO" 9171 0 630 0 131 "cambio resid. NO" 20.83 0 2.22 1.56 0 0 0 -2.37 0 0 1132 0
"Baja SI" "edatcat 26-35" "HOMBRE" 18 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 250 "cambio resid. SI" -343 -443.41 0 -55.97 0 0 0 0 0 0 0 0
"Baja SI" "edatcat 26-35" "HOMBRE" 18 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 250 "cambio resid. SI" -912 -1257.27 0 -1064.73 0 0 0 0 0 0 0 0
"Baja SI" "edatcat 36-45" "HOMBRE" 15 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. SI" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 3223 0 0 0 134 "cambio resid. NO" -20 0 -42 0 0 0 0 0 0 0 104 0
"Baja SI" "edatcat 36-45" "HOMBRE" 15 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. SI" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 3223 0 0 0 134 "cambio resid. NO" -50 0 -194.66 0 0 0 0 0 0 0 213 0
"Baja SI" "edatcat 16-17" "HOMBRE" 18 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 59 "cambio resid. NO" 0 0 0 -17.28 0 0 0 0 0 0 0 0
"Baja SI" "edatcat 16-17" "HOMBRE" 18 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 59 "cambio resid. NO" 0 -25 0 -216.31 0 0 0 0 0 0 0 0
"Baja SI" "edatcat 36-45" "No informado" 18 "Nomina SI" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 600 0 0 0 279 "cambio resid. NO" -42.25 42.5 0 -234.15 0 0 0 0 0 0 0 164
"Baja SI" "edatcat 36-45" "HOMBRE" 21 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. SI" "MCard NO" "Amex NO" 2750 0 0 3724 1620 "cambio resid. NO" 0 -62 -2563.22 354.59 0 0 0 0 -369.52 0 0 -1250
"Baja SI" "edatcat 36-45" "HOMBRE" 21 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. SI" "MCard NO" "Amex NO" 2750 0 0 3724 1620 "cambio resid. NO" 0 -4 -2073.27 281.77 0 0 0 0 -465.15 0 0 -963
"Baja SI" "edatcat 36-45" "HOMBRE" 21 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. SI" "MCard NO" "Amex NO" 2750 0 0 3724 1620 "cambio resid. NO" 0 -38 -1582.07 263.81 0 0 0 0 -513.46 0 0 -817
"Baja SI" "edatcat 46-55" "HOMBRE" 18 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 562 "cambio resid. NO" 0 -6 0 -211.48 0 0 0 0 0 0 0 0
"Baja SI" "edatcat 46-55" "No informado" 20 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 3694 0 0 36 49 "cambio resid. NO" 6.75 2.25 38 -32 0 0 0 0 6 0 382 0
"Baja SI" "edatcat 36-45" "HOMBRE" 21 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. SI" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 580 0 0 0 8276 "cambio resid. NO" 224.4 0 7542 0 0 -24208 0 0 0 0 0 0
"Baja SI" "edatcat 66.." "HOMBRE" 21 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 4278 0 1382 "cambio resid. NO" -10 129.25 1.22 597.07 -2000 0 0 -11.93 0 0 0 0
"Baja SI" "edatcat 66.." "HOMBRE" 21 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 4278 0 1382 "cambio resid. NO" -40 141.25 1.94 123.76 -2000 0 0 -16.43 0 0 0 0
"Baja SI" "edatcat 56-65" "No informado" 16 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 106 0 34 "cambio resid. NO" 15.5 0 5.97 17.44 0 0 0 0 0 0 0 0
"Baja SI" "edatcat 56-65" "No informado" 16 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 106 0 34 "cambio resid. NO" -8.5 -45 5.98 18.95 0 0 0 0 0 0 0 0
"Baja SI" "edatcat 36-45" "No informado" 18 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 5046 446 557 "cambio resid. NO" 0 -47.75 0 52.11 0 0 0 -436.07 -114.13 0 0 0
"Baja SI" "edatcat 36-45" "No informado" 18 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 5046 446 557 "cambio resid. NO" 0 -35.75 0 -46.61 0 0 0 -796.2 -127.41 0 0 0
"Baja SI" "edatcat 36-45" "No informado" 18 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 5046 446 557 "cambio resid. NO" 0 -40.75 0 88.18 0 0 0 -2224.34 -154.08 0 0 0
"Baja SI" "edatcat 46-55" "HOMBRE" 18 "Nomina SI" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 82 "cambio resid. NO" 63.5 20 60 0 0 0 0 0 0 0 0 0
"Baja SI" "edatcat 36-45" "HOMBRE" 4 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 1097 215 "cambio resid. NO" 0 0 0 -34 0 0 0 0 -28 0 0 0
"Baja SI" "edatcat 36-45" "HOMBRE" 4 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 1097 215 "cambio resid. NO" 0 0 0 125.57 0 0 0 0 -38.08 0 0 0
"Baja SI" "edatcat 36-45" "HOMBRE" 4 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 1097 215 "cambio resid. NO" 0 0 0 193.29 0 0 0 0 -42.94 0 0 0
"Baja SI" "edatcat 36-45" "HOMBRE" 4 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 1097 215 "cambio resid. NO" 0 0 0 209.59 0 0 0 0 -47.82 0 0 0
"Baja SI" "edatcat 66.." "HOMBRE" 18 "Nomina SI" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 5068 0 0 2561 "cambio resid. NO" 0 200.24 0 -2737.9 -3000 0 5068 0 0 0 0 0
"Baja SI" "edatcat 26-35" "No informado" 12 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 248 0 649 "cambio resid. NO" 0 376.06 0 -821.8 0 0 0 0 0 0 0 0
"Baja SI" "edatcat 26-35" "No informado" 12 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 248 0 649 "cambio resid. NO" 0 376.06 0 -941.96 0 0 0 0 0 0 0 0
"Baja SI" "edatcat 46-55" "No informado" 16 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 687 "cambio resid. NO" 0 -16.25 0 -198.57 0 0 0 0 0 0 0 0
"Baja SI" "edatcat 46-55" "No informado" 16 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 687 "cambio resid. NO" 0 -56.25 0 -173.19 0 0 0 0 0 0 0 0
"Baja SI" "edatcat 46-55" "No informado" 16 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 687 "cambio resid. NO" 0 -206.25 0 -90.18 0 0 0 0 0 0 0 0
"Baja SI" "edatcat 46-55" "No informado" 16 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 687 "cambio resid. NO" 0 3.75 0 -81.19 0 0 0 0 0 0 0 0
